id,station_id,avail_bikes,avail_docks,created_at,updated_at,last_update,status
163677,72,30,8,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163678,79,26,7,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163679,82,6,18,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163680,83,28,29,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163681,116,23,12,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163682,119,9,8,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163683,120,5,13,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163684,127,8,22,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Inactive
163685,128,26,2,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163686,137,3,43,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163687,143,17,4,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163688,144,17,2,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163689,146,0,36,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163690,147,21,9,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163691,150,25,4,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163692,151,8,23,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163693,152,23,5,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163694,153,1,54,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163695,157,13,9,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163696,160,5,21,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163697,161,12,22,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163698,164,3,37,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163699,167,1,40,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163700,168,16,30,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163701,173,2,49,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163702,174,15,3,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163703,195,8,32,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163704,212,14,14,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163705,216,1,20,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163706,217,13,24,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
163707,218,27,11,2014-06-22 05:00:57 UTC,2014-06-22 05:00:57 UTC,2014-06-22 05:00:20 UTC,Active
