id,station_id,avail_bikes,avail_docks,created_at,updated_at,last_update,status
155709,72,9,29,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155710,79,0,28,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155711,82,5,19,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155712,83,49,9,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155713,116,4,32,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155714,119,12,5,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155715,120,13,5,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155716,127,17,13,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Inactive
155717,128,5,23,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155718,137,1,45,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155719,143,18,4,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155720,144,15,4,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155721,146,17,19,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155722,147,4,28,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155723,150,20,4,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155724,151,1,26,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155725,152,5,23,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155726,153,29,24,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155727,157,18,4,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155728,160,2,24,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155729,161,20,10,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155730,164,2,39,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155731,167,1,42,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155732,168,1,45,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155733,173,4,47,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155734,174,13,8,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155735,195,8,32,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155736,212,0,28,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155737,216,0,22,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155738,217,17,21,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155739,218,22,16,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155740,223,9,23,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155741,224,2,29,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155742,225,8,28,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155743,228,2,51,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155744,229,11,15,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155745,232,3,19,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155746,233,4,34,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155747,236,29,10,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155748,237,28,9,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155749,238,27,2,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155750,239,10,20,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155751,241,12,11,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155752,242,16,6,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155753,243,16,13,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155754,244,19,12,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155755,245,13,10,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155756,247,15,1,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155757,248,0,21,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155758,249,1,25,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155759,250,11,28,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155760,251,19,8,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155761,252,0,30,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155762,253,0,3,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Inactive
155763,254,0,3,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Inactive
155764,257,5,29,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155765,258,21,2,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155766,259,2,32,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155767,260,1,31,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155768,261,10,15,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155769,262,12,10,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155770,263,3,25,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155771,264,7,19,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155772,265,26,7,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155773,266,21,1,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155774,267,2,46,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155775,268,5,22,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155776,270,23,0,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155777,271,34,2,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155778,274,30,1,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155779,275,17,1,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155780,276,6,16,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155781,278,7,12,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155782,279,15,3,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155783,280,18,11,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155784,281,6,50,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155785,282,4,23,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155786,284,21,16,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
155787,285,0,42,2014-06-21 05:05:38 UTC,2014-06-21 05:05:38 UTC,2014-06-21 05:05:16 UTC,Active
