id,station_id,avail_bikes,avail_docks,created_at,updated_at,last_update,status
83997,72,31,6,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
83998,79,0,32,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
83999,82,11,16,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84000,83,31,29,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84001,116,1,33,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84002,119,19,0,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84003,120,19,0,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84004,127,0,3,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Inactive
84005,128,5,22,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84006,137,1,42,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84007,143,22,1,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84008,144,16,2,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84009,146,5,34,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84010,147,0,31,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84011,150,29,1,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84012,151,1,31,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84013,152,1,26,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84014,153,0,53,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84015,157,20,1,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84016,160,4,20,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84017,161,9,25,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84018,164,2,43,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84019,167,1,43,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84020,168,0,45,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84021,173,0,50,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84022,174,8,21,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84023,195,3,41,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84024,212,6,20,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84025,216,12,11,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84026,217,20,17,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84027,218,27,10,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84028,223,1,32,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84029,224,2,29,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84030,225,0,35,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84031,228,1,54,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84032,229,0,26,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84033,232,0,21,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84034,233,8,29,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84035,236,36,3,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84036,237,33,5,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84037,238,28,3,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
84038,239,0,31,2014-06-12 05:02:42 UTC,2014-06-12 05:02:42 UTC,2014-06-12 05:02:21 UTC,Active
