id,station_id,avail_bikes,avail_docks,created_at,updated_at,last_update,status
242693,72,27,10,2014-07-02 05:02:44 UTC,2014-07-02 05:02:44 UTC,2014-07-02 05:02:05 UTC,Active
242694,79,2,29,2014-07-02 05:02:44 UTC,2014-07-02 05:02:44 UTC,2014-07-02 05:02:05 UTC,Active
242695,82,16,10,2014-07-02 05:02:44 UTC,2014-07-02 05:02:44 UTC,2014-07-02 05:02:05 UTC,Active
242696,83,42,20,2014-07-02 05:02:44 UTC,2014-07-02 05:02:44 UTC,2014-07-02 05:02:05 UTC,Active
242697,116,9,28,2014-07-02 05:02:44 UTC,2014-07-02 05:02:44 UTC,2014-07-02 05:02:05 UTC,Active
242698,119,12,5,2014-07-02 05:02:44 UTC,2014-07-02 05:02:44 UTC,2014-07-02 05:02:05 UTC,Active
242699,120,17,1,2014-07-02 05:02:44 UTC,2014-07-02 05:02:44 UTC,2014-07-02 05:02:05 UTC,Active
242700,127,26,2,2014-07-02 05:02:44 UTC,2014-07-02 05:02:44 UTC,2014-07-02 05:02:05 UTC,Active
242701,128,6,20,2014-07-02 05:02:44 UTC,2014-07-02 05:02:44 UTC,2014-07-02 05:02:05 UTC,Active
242702,137,1,44,2014-07-02 05:02:44 UTC,2014-07-02 05:02:44 UTC,2014-07-02 05:02:05 UTC,Active
242703,143,9,15,2014-07-02 05:02:44 UTC,2014-07-02 05:02:44 UTC,2014-07-02 05:02:05 UTC,Active
242704,144,6,11,2014-07-02 05:02:44 UTC,2014-07-02 05:02:44 UTC,2014-07-02 05:02:05 UTC,Active
242705,146,7,31,2014-07-02 05:02:44 UTC,2014-07-02 05:02:44 UTC,2014-07-02 05:02:05 UTC,Active
242706,147,2,29,2014-07-02 05:02:44 UTC,2014-07-02 05:02:44 UTC,2014-07-02 05:02:05 UTC,Active
242707,150,27,3,2014-07-02 05:02:44 UTC,2014-07-02 05:02:44 UTC,2014-07-02 05:02:05 UTC,Active
242708,151,1,28,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242709,152,6,20,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242710,153,0,52,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242711,157,18,3,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242712,160,2,24,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242713,161,24,4,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242714,164,1,36,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242715,167,2,43,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242716,168,0,46,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242717,173,0,47,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242718,174,13,2,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242719,195,4,39,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242720,212,1,17,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242721,216,18,5,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242722,217,32,7,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242723,218,29,9,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242724,223,19,14,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242725,224,6,16,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242726,225,0,33,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242727,228,3,50,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242728,229,2,10,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242729,232,9,8,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242730,233,4,35,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242731,236,33,4,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242732,237,18,20,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242733,238,24,3,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242734,239,2,29,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242735,241,16,6,2014-07-02 05:02:45 UTC,2014-07-02 05:02:45 UTC,2014-07-02 05:02:05 UTC,Active
242736,242,18,5,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Active
242737,243,0,31,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Active
242738,244,30,1,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Active
242739,245,2,20,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Active
242740,247,18,0,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Active
242741,248,1,20,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Active
242742,249,1,25,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Active
242743,250,7,31,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Active
242744,251,18,8,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Active
242745,252,4,28,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Active
242746,253,0,3,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Inactive
242747,254,0,3,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Inactive
242748,257,0,36,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Active
242749,258,17,6,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Active
242750,259,6,30,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Active
242751,260,4,29,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Active
242752,261,26,1,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Active
242753,262,21,2,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Active
242754,263,5,25,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Active
242755,264,14,13,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Active
242756,265,26,7,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Active
242757,266,23,1,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Active
242758,267,0,56,2014-07-02 05:02:46 UTC,2014-07-02 05:02:46 UTC,2014-07-02 05:02:05 UTC,Active
242759,268,2,24,2014-07-02 05:02:47 UTC,2014-07-02 05:02:47 UTC,2014-07-02 05:02:05 UTC,Active
242760,270,20,1,2014-07-02 05:02:47 UTC,2014-07-02 05:02:47 UTC,2014-07-02 05:02:05 UTC,Active
242761,271,28,10,2014-07-02 05:02:47 UTC,2014-07-02 05:02:47 UTC,2014-07-02 05:02:05 UTC,Active
242762,274,28,2,2014-07-02 05:02:47 UTC,2014-07-02 05:02:47 UTC,2014-07-02 05:02:05 UTC,Active
242763,275,16,2,2014-07-02 05:02:47 UTC,2014-07-02 05:02:47 UTC,2014-07-02 05:02:05 UTC,Active
242764,276,1,23,2014-07-02 05:02:47 UTC,2014-07-02 05:02:47 UTC,2014-07-02 05:02:05 UTC,Active
242765,278,4,15,2014-07-02 05:02:47 UTC,2014-07-02 05:02:47 UTC,2014-07-02 05:02:05 UTC,Active
242766,279,14,3,2014-07-02 05:02:47 UTC,2014-07-02 05:02:47 UTC,2014-07-02 05:02:05 UTC,Active
