id,station_id,avail_bikes,avail_docks,created_at,updated_at,last_update,status
282533,72,23,16,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282534,79,12,21,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282535,82,4,21,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282536,83,22,40,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282537,116,14,25,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282538,119,15,4,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282539,120,6,11,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282540,127,6,25,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282541,128,14,15,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282542,137,9,36,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282543,143,19,5,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282544,144,8,9,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282545,146,14,24,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282546,147,20,11,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282547,150,7,21,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282548,151,5,26,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282549,152,8,20,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282550,153,0,55,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282551,157,19,3,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282552,160,7,18,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282553,161,12,22,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282554,164,7,40,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282555,167,13,32,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282556,168,37,10,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282557,173,25,24,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282558,174,18,3,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282559,195,2,43,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282560,212,6,22,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282561,216,7,16,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282562,217,30,9,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282563,218,10,27,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282564,223,26,7,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282565,224,16,4,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282566,225,25,11,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282567,228,14,39,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282568,229,3,24,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282569,232,11,10,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282570,233,4,35,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282571,236,33,6,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282572,237,14,25,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282573,238,27,3,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282574,239,8,23,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282575,241,14,8,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282576,242,6,15,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282577,243,8,22,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282578,244,12,18,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282579,245,11,12,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282580,247,18,2,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282581,248,11,10,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282582,249,5,22,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282583,250,3,34,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282584,251,19,6,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282585,252,27,6,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282586,253,0,3,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Inactive
282587,254,0,3,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Inactive
282588,257,8,27,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282589,258,0,23,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282590,259,14,23,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282591,260,3,31,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282592,261,11,15,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282593,262,12,11,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282594,263,18,13,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282595,264,11,15,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282596,265,14,20,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282597,266,5,19,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282598,267,1,53,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282599,268,16,8,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282600,270,10,12,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282601,271,21,17,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282602,274,25,5,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282603,275,4,15,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282604,276,21,4,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282605,278,0,19,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Inactive
282606,279,14,22,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282607,280,5,25,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282608,281,3,54,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282609,282,4,21,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282610,284,35,7,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282611,285,9,37,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282612,289,2,17,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282613,290,10,18,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282614,291,12,7,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282615,293,20,33,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282616,294,17,12,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282617,295,6,16,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282618,296,7,10,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282619,297,19,6,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282620,298,17,17,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282621,300,46,8,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282622,301,26,10,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282623,302,4,17,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282624,303,16,13,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282625,304,29,4,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282626,305,11,22,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282627,306,7,29,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282628,307,14,14,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282629,308,16,10,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282630,309,14,25,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282631,310,21,12,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282632,311,24,6,2014-07-07 05:03:30 UTC,2014-07-07 05:03:30 UTC,2014-07-07 05:03:20 UTC,Active
282633,312,24,5,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282634,313,15,3,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282635,314,4,34,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282636,315,0,28,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282637,316,6,35,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282638,317,10,16,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282639,318,0,29,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282640,319,30,1,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282641,320,15,22,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282642,321,9,16,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282643,322,18,11,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282644,323,1,37,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282645,324,27,22,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282646,325,24,9,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282647,326,6,18,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282648,327,20,18,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282649,328,18,4,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282650,329,0,30,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282651,330,6,32,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282652,331,12,15,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282653,332,5,18,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282654,334,5,26,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282655,335,2,22,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282656,336,16,20,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282657,337,9,27,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282658,339,8,16,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282659,340,9,17,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282660,341,13,5,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282661,342,15,14,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282662,343,12,10,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282663,344,12,11,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282664,345,15,19,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282665,346,18,8,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282666,347,5,29,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282667,348,8,32,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282668,349,6,16,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282669,350,15,11,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282670,351,9,29,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282671,352,19,17,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282672,353,3,24,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282673,354,11,20,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282674,355,35,5,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282675,356,14,9,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282676,357,2,24,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282677,358,3,32,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282678,359,11,43,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282679,360,6,31,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282680,361,36,7,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282681,362,20,35,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282682,363,37,11,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282683,364,8,19,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282684,365,22,7,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282685,366,19,13,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282686,367,1,33,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282687,368,9,29,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282688,369,11,20,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282689,372,17,10,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
282690,373,17,2,2014-07-07 05:03:31 UTC,2014-07-07 05:03:31 UTC,2014-07-07 05:03:20 UTC,Active
