id,station_id,avail_bikes,avail_docks,created_at,updated_at,last_update,status
298469,72,35,4,2014-07-09 05:03:32 UTC,2014-07-09 05:03:32 UTC,2014-07-09 05:03:18 UTC,Active
298470,79,1,30,2014-07-09 05:03:32 UTC,2014-07-09 05:03:32 UTC,2014-07-09 05:03:18 UTC,Active
298471,82,20,5,2014-07-09 05:03:32 UTC,2014-07-09 05:03:32 UTC,2014-07-09 05:03:18 UTC,Active
298472,83,43,19,2014-07-09 05:03:32 UTC,2014-07-09 05:03:32 UTC,2014-07-09 05:03:18 UTC,Active
298473,116,16,21,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298474,119,14,5,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298475,120,13,4,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298476,127,25,5,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298477,128,8,12,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298478,137,1,44,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298479,143,19,4,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298480,144,7,11,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298481,146,3,34,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298482,147,3,29,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298483,150,29,2,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298484,151,8,25,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298485,152,21,6,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298486,153,0,55,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298487,157,16,5,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298488,160,7,17,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298489,161,15,16,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298490,164,0,46,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298491,167,3,41,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298492,168,1,32,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298493,173,1,47,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298494,174,15,6,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298495,195,0,43,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298496,212,1,23,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298497,216,6,17,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
298498,217,24,15,2014-07-09 05:03:33 UTC,2014-07-09 05:03:33 UTC,2014-07-09 05:03:18 UTC,Active
